25.0 , -50.326933811060385 , 90
25.0 , -50.26742465239502 , 90
25.0 , -50.347266615005395 , 90
25.0 , -50.18224745611144 , 90
25.0 , -50.32553488830601 , 90
25.0 , -50.222170982335086 , 90
25.0 , -50.467818312046575 , 90
25.0 , -50.34079047489563 , 90
25.0 , -50.71463295997618 , 90
25.0 , -50.39635201957502 , 90
25.0 , -51.17178728182097 , 90
25.0 , -50.34152281633578 , 90
25.0 , -50.502485473784944 , 90
25.0 , -50.427750432521705 , 90
25.0 , -50.26702965770574 , 90
25.0 , -49.95943182177113 , 90
25.0 , -50.40804446775298 , 90
25.0 , -50.173631688887625 , 90
25.0 , -50.30920334781503 , 90
25.0 , -50.67601340412159 , 90
25.0 , -50.655528857654716 , 90
25.0 , -50.79008537302241 , 90
25.0 , -50.392299876814874 , 90
25.0 , -50.552478656744405 , 90
25.0 , -50.62735033911129 , 90
25.0 , -50.48992360311392 , 90
25.0 , -50.42856676571354 , 90
25.0 , -50.548304742362305 , 90
25.0 , -50.63473018876953 , 90
25.0 , -50.32645279462866 , 90
25.0 , -50.46781831204659 , 90
25.0 , -50.5069857822975 , 90
25.0 , -50.67305855666895 , 90
25.0 , -50.469654124691885 , 90
25.0 , -50.70563554573882 , 90
25.0 , -50.94304952151499 , 90
25.0 , -50.59142523748518 , 90
25.0 , -50.95943182177112 , 90
25.0 , -50.631919564617874 , 90
25.0 , -51.08113635645775 , 90
25.0 , -45.97347022803106 , 0.0
25.0 , -46.428100126794625 , 0.0
25.0 , -45.85435892803342 , 0.0
25.0 , -46.250598385455376 , 0.0
25.0 , -45.6914035712577 , 0.0
25.0 , -45.4255270913625 , 0.0
25.0 , -45.93763456007825 , 0.0
25.0 , -45.916005273426094 , 0.0
25.0 , -45.65249862357095 , 0.0
25.0 , -45.5969686174175 , 0.0
25.0 , -45.79126210447906 , 0.0
25.0 , -45.84134469022248 , 0.0
25.0 , -45.915166628882346 , 0.0
25.0 , -45.77640314797422 , 0.0
25.0 , -45.6109401820125 , 0.0
25.0 , -45.67244874825923 , 0.0
25.0 , -45.77456768006464 , 0.0
25.0 , -45.881791795357046 , 0.0
25.0 , -45.446803251237284 , 0.0
25.0 , -45.445477216050776 , 0.0
25.0 , -45.58666658063351 , 0.0
25.0 , -45.90012917767511 , 0.0
25.0 , -45.79374691128541 , 0.0
25.0 , -45.79297859247984 , 0.0
25.0 , -45.63066880013609 , 0.0
25.0 , -45.79370511341587 , 0.0
25.0 , -45.81001363129265 , 0.0
25.0 , -45.61150080005104 , 0.0
25.0 , -45.59099005732423 , 0.0
25.0 , -45.71706367980947 , 0.0
25.0 , -45.80258530015951 , 0.0
25.0 , -45.75949163534683 , 0.0
25.0 , -45.67140495340567 , 0.0
25.0 , -45.60756550182984 , 0.0
25.0 , -45.32856447986052 , 0.0
25.0 , -45.44875420218379 , 0.0
25.0 , -45.57530200472844 , 0.0
25.0 , -45.53239807987752 , 0.0
25.0 , -45.48620656151829 , 0.0
25.0 , -45.53402874867766 , 0.0
35.35533905932738 , -45.9587751738122 , 45.0
35.35533905932738 , -45.75130772461234 , 45.0
35.35533905932738 , -45.4308965887525 , 45.0
35.35533905932738 , -45.755623927194996 , 45.0
35.35533905932738 , -45.49083130884097 , 45.0
35.35533905932738 , -45.67499433235094 , 45.0
35.35533905932738 , -45.772991411077854 , 45.0
35.35533905932738 , -45.87761249031351 , 45.0
35.35533905932738 , -45.71463295997618 , 45.0
35.35533905932738 , -45.75614288694966 , 45.0
35.35533905932738 , -46.08479477760708 , 45.0
35.35533905932738 , -45.835302451186266 , 45.0
35.35533905932738 , -46.08153344000681 , 45.0
35.35533905932738 , -46.04079583656217 , 45.0
35.35533905932738 , -45.957602611196464 , 45.0
35.35533905932738 , -45.87761249031351 , 45.0
35.35533905932738 , -45.93680394231126 , 45.0
35.35533905932738 , -46.02173172669937 , 45.0
35.35533905932738 , -45.63426498688344 , 45.0
35.35533905932738 , -45.53034587530813 , 45.0
35.35533905932738 , -46.041597337770376 , 45.0
35.35533905932738 , -45.65306655347025 , 45.0
35.35533905932738 , -45.89754202442304 , 45.0
35.35533905932738 , -45.918774847412145 , 45.0
35.35533905932738 , -46.06123314938914 , 45.0
35.35533905932738 , -45.898782844213414 , 45.0
35.35533905932738 , -45.735516205845855 , 45.0
35.35533905932738 , -45.65305023346763 , 45.0
35.35533905932738 , -45.774202988358454 , 45.0
35.35533905932738 , -45.73469987265402 , 45.0
35.35533905932738 , -45.735516205845855 , 45.0
35.35533905932738 , -46.03904612604822 , 45.0
35.35533905932738 , -45.69545113633342 , 45.0
35.35533905932738 , -45.89795019101898 , 45.0
35.35533905932738 , -45.69536503420208 , 45.0
35.35533905932738 , -45.59287343856967 , 45.0
35.35533905932738 , -46.060734771121616 , 45.0
35.35533905932738 , -46.03818376137578 , 45.0
35.35533905932738 , -45.837734560074004 , 45.0
35.35533905932738 , -46.00163066880013 , 45.0
50.0 , -49.20306127648816 , 90
50.0 , -48.83453703403829 , 90
50.0 , -49.10313215992515 , 90
50.0 , -49.122041812179745 , 90
50.0 , -49.411277320670635 , 90
50.0 , -49.0417137428848 , 90
50.0 , -49.16367480496348 , 90
50.0 , -48.813757813259066 , 90
50.0 , -49.081591673124336 , 90
50.0 , -49.47193838172616 , 90
50.0 , -49.16291738186999 , 90
50.0 , -49.587827309194665 , 90
50.0 , -49.1221880364025 , 90
50.0 , -49.143682801764754 , 90
50.0 , -49.56882020147087 , 90
50.0 , -49.06121682938653 , 90
50.0 , -49.201372313449895 , 90
50.0 , -49.3440684004275 , 90
50.0 , -49.47306409301422 , 90
50.0 , -49.19975725412591 , 90
50.0 , -49.41250617742915 , 90
50.0 , -49.3701618176309 , 90
50.0 , -49.570734080047636 , 90
50.0 , -49.65166952748 , 90
50.0 , -49.89386031659709 , 90
50.0 , -49.40795836562163 , 90
50.0 , -49.61520225410499 , 90
50.0 , -49.32450309122708 , 90
50.0 , -48.87810995682767 , 90
